orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
01O	10	2		2370	בני יפת גמר ומגוג ומדי ויון ותבל ומשך ותירס׃
01O	10	3		2380	ובני גמר אשכנז וריפת ותגרמה׃
01O	10	4		2390	ובני יון אלישה ותרשיש כתים ודדנים׃
01O	10	5		2400	מאלה נפרדו איי הגוים בארצתם איש ללשנו למשפחתם בגויהם׃
01O	10	6		2410	ובני חם כוש ומצרים ופוט וכנען׃
01O	10	7		2420	ובני כוש סבא וחוילה וסבתה ורעמה וסבתכא ובני רעמה שבא ודדן׃
01O	10	8		2430	וכוש ילד את־נמרד הוא החל להיות גבר בארץ׃
01O	10	9		2440	הוא־היה גבר־ציד לפני יהוה על־כן יאמר כנמרד גבור ציד לפני יהוה׃
01O	10	10		2450	ותהי ראשית ממלכתו בבל וארך ואכד וכלנה בארץ שנער׃
01O	10	11		2460	מן־הארץ ההוא יצא אשור ויבן את־נינוה ואת־רחבת עיר ואת־כלח׃
01O	10	12		2470	ואת־רסן בין נינוה ובין כלח הוא העיר הגדלה׃
01O	10	13		2480	ומצרים ילד את־לודים ואת־ענמים ואת־להבים ואת־נפתחים׃
01O	10	14		2490	ואת־פתרסים ואת־כסלחים אשר יצאו משם פלשתים ואת־כפתרים׃    ס
01O	10	15		2500	וכנען ילד את־צידן בכרו ואת־חת׃
01O	10	16		2510	ואת־היבוסי ואת־האמרי ואת הגרגשי׃
01O	10	17		2520	ואת־החוי ואת־הערקי ואת־הסיני׃
01O	10	18		2530	ואת־הארודי ואת־הצמרי ואת־החמתי ואחר נפצו משפחות הכנעני׃
01O	10	19		2540	ויהי גבול הכנעני מצידן באכה גררה עד־עזה באכה סדמה ועמרה ואדמה וצבים עד־לשע׃
01O	10	20		2550	אלה בני־חם למשפחתם ללשנתם בארצתם בגויהם׃    ס
01O	10	21		2560	ולשם ילד גם־הוא אבי כל־בני־עבר אחי יפת הגדול׃
01O	10	22		2570	בני שם עילם ואשור וארפכשד ולוד וארם׃
01O	10	23		2580	ובני ארם עוץ וחול וגתר ומש׃
01O	10	24		2590	וארפכשד ילד את־שלח ושלח ילד את־עבר׃
01O	10	25		2600	ולעבר ילד שני בנים שם האחד פלג כי בימיו נפלגה הארץ ושם אחיו יקטן׃
01O	10	26		2610	ויקטן ילד את־אלמודד ואת־שלף ואת־חצרמות ואת־ירח׃
01O	10	27		2620	ואת־הדורם ואת־אוזל ואת־דקלה׃
01O	10	28		2630	ואת־עובל ואת־אבימאל ואת־שבא׃
01O	10	29		2640	ואת־אופר ואת־חוילה ואת־יובב כל־אלה בני יקטן׃
01O	10	30		2650	ויהי מושבם ממשא באכה ספרה הר הקדם׃
01O	10	31		2660	אלה בני־שם למשפחתם ללשנתם בארצתם לגויהם׃
01O	10	32		2670	אלה משפחת בני־נח לתולדתם בגויהם ומאלה נפרדו הגוים בארץ אחר המבול׃  פ
01O	11	1		2680	ויהי כל־הארץ שפה אחת ודברים אחדים׃
01O	11	2		2690	ויהי בנסעם מקדם וימצאו בקעה בארץ שנער וישבו שם׃
01O	11	3		2700	ויאמרו איש אל־רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר׃
01O	11	4		2710	ויאמרו הבה ׀ נבנה־לנו עיר ומגדל וראשו בשמים ונעשה־לנו שם פן־נפוץ על־פני כל־הארץ׃
01O	11	5		2720	וירד יהוה לראת את־העיר ואת־המגדל אשר בנו בני האדם׃
01O	11	6		2730	ויאמר יהוה הן עם אחד ושפה אחת לכלם וזה החלם לעשות ועתה לא־יבצר מהם כל אשר יזמו לעשות׃
01O	11	7		2740	הבה נרדה ונבלה שם שפתם אשר לא ישמעו איש שפת רעהו׃
01O	11	8		2750	ויפץ יהוה אתם משם על־פני כל־הארץ ויחדלו לבנת העיר׃
01O	11	9		2760	על־כן קרא שמה בבל כי־שם בלל יהוה שפת כל־הארץ ומשם הפיצם יהוה על־פני כל־הארץ׃  פ
01O	11	10		2770	אלה תולדת שם ם בן־מאת שנה ויולד את־ארפכשד שנתים אחר המבול׃
01O	11	11		2780	ויחי־שם אחרי הולידו את־ארפכשד חמש מאות שנה ויולד בנים ובנות׃    ס
01O	11	12		2790	וארפכשד חי חמש ושלשים שנה ויולד את־שלח׃
01O	11	13		2800	ויחי ארפכשד אחרי הולידו את־שלח שלש שנים וארבע מאות שנה ויולד בנים ובנות׃    ס
01O	11	14		2810	ושלח חי שלשים שנה ויולד את־עבר׃
01O	11	15		2820	ויחי־שלח אחרי הולידו את־עבר שלש שנים וארבע מאות שנה ויולד בנים ובנות׃    ס
01O	11	16		2830	ויחי־עבר ארבע ושלשים שנה ויולד את־פלג׃
01O	11	17		2840	ויחי־עבר אחרי הולידו את־פלג שלשים שנה וארבע מאות שנה ויולד בנים ובנות׃    ס
01O	11	18		2850	ויחי־פלג שלשים שנה ויולד את־רעו׃
01O	11	19		2860	ויחי־פלג אחרי הולידו את־רעו תשע שנים ומאתים שנה ויולד בנים ובנות׃    ס
01O	11	20		2870	ויחי רעו שתים ושלשים שנה ויולד את־שרוג׃
01O	11	21		2880	ויחי רעו אחרי הולידו את־שרוג שבע שנים ומאתים שנה ויולד בנים ובנות׃    ס
01O	11	22		2890	ויחי שרוג שלשים שנה ויולד את־נחור׃
01O	11	23		2900	ויחי שרוג אחרי הולידו את־נחור מאתים שנה ויולד בנים ובנות׃    ס
01O	11	24		2910	ויחי נחור תשע ועשרים שנה ויולד את־תרח׃
01O	11	25		2920	ויחי נחור אחרי הולידו את־תרח תשע־עשרה שנה ומאת שנה ויולד בנים ובנות׃    ס
01O	11	26		2930	ויחי־תרח שבעים שנה ויולד את־אברם את־נחור ואת־הרן׃
01O	11	27		2940	ואלה תולדת תרח תרח הוליד את־אברם את־נחור ואת־הרן והרן הוליד את־לוט׃
01O	11	28		2950	וימת הרן על־פני תרח אביו בארץ מולדתו באור כשדים׃
01O	11	29		2960	ויקח אברם ונחור להם נשים שם אשת־אברם שרי ושם אשת־נחור מלכה בת־הרן אבי־מלכה ואבי יסכה׃
01O	11	30		2970	ותהי שרי עקרה אין לה ולד׃
01O	11	31		2980	ויקח תרח את־אברם בנו ואת־לוט בן־הרן בן־בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד־חרן וישבו שם׃
01O	11	32		2990	ויהיו ימי־תרח חמש שנים ומאתים שנה וימת תרח בחרן׃    ס
01O	12	1		3000	ויאמר יהוה אל־אברם לך־לך מארצך וממולדתך ומבית אביך אל־הארץ אשר אראך׃
01O	12	2		3010	ואעשך לגוי גדול ואברכך ואגדלה שמך והיה ברכה׃
01O	12	3		3020	ואברכה מברכיך ומקללך אאר ונברכו בך כל משפחת האדמה׃
01O	12	4		3030	וילך אברם כאשר דבר אליו יהוה וילך אתו לוט ואברם בן־חמש שנים ושבעים שנה בצאתו מחרן׃
01O	12	5		3040	ויקח אברם את־שרי אשתו ואת־לוט בן־אחיו ואת־כל־רכושם אשר רכשו ואת־הנפש אשר־עשו בחרן ויצאו ללכת ארצה כנען ויבאו ארצה כנען׃
01O	12	6		3050	ויעבר אברם בארץ עד מקום שכם עד אלון מורה והכנעני אז בארץ׃
01O	12	7		3060	וירא יהוה אל־אברם ויאמר לזרעך אתן את־הארץ הזאת ויבן שם מזבח ליהוה הנראה אליו׃
01O	12	8		3070	ויעתק משם ההרה מקדם לבית־אל ויט אהלה  בית־אל מים והעי מקדם ויבן־שם מזבח ליהוה ויקרא בשם יהוה׃
01O	12	9		3080	ויסע אברם הלוך ונסוע הנגבה׃  פ
01O	12	10		3090	ויהי רעב בארץ וירד אברם מצרימה לגור שם כי־כבד הרעב בארץ׃
01O	12	11		3100	ויהי כאשר הקריב לבוא מצרימה ויאמר אל־שרי אשתו הנה־נא ידעתי כי אשה יפת־מראה את׃
01O	12	12		3110	והיה כי־יראו אתך המצרים ואמרו אשתו זאת והרגו אתי ואתך יחיו׃
01O	12	13		3120	אמרי־נא אחתי את למען ייטב־לי בעבורך וחיתה נפשי בגללך׃
01O	12	14		3130	ויהי כבוא אברם מצרימה ויראו המצרים את־האשה כי־יפה הוא מאד׃
01O	12	15		3140	ויראו אתה שרי פרעה ויהללו אתה אל־פרעה ותקח האשה בית פרעה׃
01O	12	16		3150	ולאברם היטיב בעבורה ויהי־לו צאן־ובקר וחמרים ועבדים ושפחת ואתנת וגמלים׃
01O	12	17		3160	וינגע יהוה ׀ את־פרעה נגעים גדלים ואת־ביתו על־דבר שרי אשת אברם׃
01O	12	18		3170	ויקרא פרעה לאברם ויאמר מה־זאת עשית לי למה לא־הגדת לי כי אשתך הוא׃
01O	12	19		3180	למה אמרת אחתי הוא ואקח אתה לי לאשה ועתה הנה אשתך קח ולך׃
01O	12	20		3190	ויצו עליו פרעה אנשים וישלחו אתו ואת־אשתו ואת־כל־אשר־לו׃
01O	13	1		3200	ויעל אברם ממצרים הוא ואשתו וכל־אשר־לו ולוט עמו הנגבה׃
01O	13	2		3210	ואברם כבד מאד במקנה בכסף ובזהב׃
01O	13	3		3220	וילך למסעיו מנגב ועד־בית־אל עד־המקום אשר־היה שם [אהלה כ] (אהלו ק) בתחלה בין בית־אל ובין העי׃
01O	13	4		3230	אל־מקום המזבח אשר־עשה שם בראשנה ויקרא שם אברם בשם יהוה׃
01O	13	5		3240	וגם־ללוט ההלך את־אברם היה צאן־ובקר ואהלים׃
01O	13	6		3250	ולא־נשא אתם הארץ לשבת יחדו כי־היה רכושם רב ולא יכלו לשבת יחדו׃
01O	13	7		3260	ויהי־ריב בין רעי מקנה־אברם ובין רעי מקנה־לוט והכנעני והפרזי אז ישב בארץ׃
01O	13	8		3270	ויאמר אברם אל־לוט אל־נא תהי מריבה ביני וביניך ובין רעי ובין רעיך כי־אנשים אחים אנחנו׃
01O	13	9		3280	הלא כל־הארץ לפניך הפרד נא מעלי אם־השמאל ואימנה ואם־הימין ואשמאילה׃
01O	13	10		3290	וישא־לוט את־עיניו וירא את־כל־ככר הירדן כי כלה משקה לפני ׀ שחת יהוה את־סדם ואת־עמרה כגן־יהוה כארץ מצרים באכה צער׃
01O	13	11		3300	ויבחר־לו לוט את כל־ככר הירדן ויסע לוט מקדם ויפרדו איש מעל אחיו׃
01O	13	12		3310	אברם ישב בארץ־כנען ולוט ישב בערי הככר ויאהל עד־סדם׃
01O	13	13		3320	ואנשי סדם רעים וחטאים ליהוה מאד׃
01O	13	14		3330	ויהוה אמר אל־אברם אחרי הפרד־לוט מעמו שא נא עיניך וראה מן־המקום אשר־אתה שם צפנה ונגבה וקדמה וימה׃
01O	13	15		3340	כי את־כל־הארץ אשר־אתה ראה לך אתננה ולזרעך עד־עולם׃
01O	13	16		3350	ושמתי את־זרעך כעפר הארץ אשר ׀ אם־יוכל איש למנות את־עפר הארץ גם־זרעך ימנה׃
01O	13	17		3360	קום התהלך בארץ לארכה ולרחבה כי לך אתננה׃
01O	13	18		3370	ויאהל אברם ויבא וישב באלני ממרא אשר בחברון ויבן־שם מזבח ליהוה׃  פ
01O	14	1		3380	ויהי בימי אמרפל מלך־שנער אריוך מלך אלסר כדרלעמר מלך עילם ותדעל מלך גוים׃
01O	14	2		3390	עשו מלחמה את־ברע מלך סדם ואת־ברשע מלך עמרה שנאב ׀ מלך אדמה ושמאבר מלך [צביים כ] (צבויים  ק) ומלך בלע היא־צער׃
01O	14	3		3400	כל־אלה חברו אל־עמק השדים הוא ים המלח׃
01O	14	4		3410	שתים עשרה שנה עבדו את־כדרלעמר ושלש־עשרה שנה מרדו׃
01O	14	5		3420	ובארבע עשרה שנה בא כדרלעמר והמלכים אשר אתו ויכו את־רפאים בעשתרת קרנים ואת־הזוזים בהם ואת האימים בשוה קריתים׃
01O	14	6		3430	ואת־החרי בהררם שעיר עד איל פארן אשר על־המדבר׃
01O	14	7		3440	וישבו ויבאו אל־עין משפט הוא קדש ויכו את־כל־שדה העמלקי וגם את־האמרי הישב בחצצן תמר׃
01O	14	8		3450	ויצא מלך־סדם ומלך עמרה ומלך אדמה ומלך [צביים כ] (צבוים ק) ומלך בלע הוא־צער ויערכו אתם מלחמה בעמק השדים׃
01O	14	9		3460	את כדרלעמר מלך עילם ותדעל מלך גוים ואמרפל מלך שנער ואריוך מלך אלסר ארבעה מלכים את־החמשה׃
01O	14	10		3470	ועמק השדים  בארת בארת חמר וינסו מלך־סדם ועמרה ויפלו־שמה והנשארים הרה נסו׃
01O	14	11		3480	ויקחו את־כל־רכש סדם ועמרה ואת־כל־אכלם וילכו׃
